@relation temperature_byhour

@attribute READING_DATE numeric
@attribute 'Forge Hallway - Temperature' numeric
@attribute 'Forge Room - Temperature' numeric
@attribute 'IT Closet-Temperature' numeric
@attribute 'Temp South Wall' numeric
@attribute 'Temperature North Wall' numeric
@attribute TimeOfDay numeric

@data
7,17.90833,20.53333,25.05,-17.45,-17.36667,2
7,17.36667,20.06667,24.49167,-18.5,-18.11667,0
7,17.13333,19.775,24.11667,-20.1,-18.7,0
7,16.95833,19.65,23.80833,-21.1,-19.13333,0
7,16.83333,19.525,23.64167,-21.475,-19.2,0
7,16.65,19.31667,23.40833,-22.1,-19.76667,0
7,16.64167,19.23333,23.25833,-22.7,-19.85,0
7,17.46667,20.05,23.31667,-23.1,-19.81667,0
7,18.63333,21.125,24.06667,-23.3,-19.75,0
7,21.23333,26.225,24.9,-18.225,-19.94167,0
7,24.25,27.05833,27.05,-10,-18.64167,1
7,23.71667,25.84167,27.74167,-4.675,-17.01667,1
7,23.99167,25.54167,27.91667,-1.025,-14.95833,1
7,23.78333,24.29167,28.3,-0.325,-12.85833,0
7,24.06667,23.925,28.66667,-1.075,-11.29167,1
7,24.35,23.93333,28.9,-2.675,-10.04167,1
7,24.03333,23.99167,29.025,-6.9,-9.44167,1
7,23.66667,26.13333,29.225,-9.85,-9.3,1
7,23.6,26.275,29.525,-11.175,-9.45,2
7,21.71667,23.475,29.09167,-12.225,-9.675,2
7,20.625,22.48333,28.45,-13,-9.98333,2
7,19.88333,21.93333,27.91667,-13.575,-9.86667,2
7,19.375,21.475,27.475,-13.725,-9.80833,2
7,18.90833,21.08333,27.05833,-12.3,-9.19167,2
7,18.43333,20.61667,26.69167,-11.4,-8.225,2
3,17.94167,20.11667,26.175,-9.75,-7.06667,0
3,17.6,19.80833,25.8,-9.3,-6.63333,0
3,17.31667,19.60833,25.45833,-8.675,-6.175,0
3,17.18333,19.51667,25.26667,-8.425,-5.71667,0
3,17.15833,19.43333,25.175,-7.95,-5.225,0
3,17.425,20.04167,25.03333,-7.9,-4.93333,0
3,21.53333,25.63333,26.075,-7.075,-4.98333,0
3,21.46667,24.94167,26.69167,-8.05,-5.175,0
3,23.525,27.41667,27.54167,-3.825,-4.66667,0
3,23,25.50833,27.86667,0.525,-3.425,1
3,23.075,25.775,28.225,1.05,-2.23333,1
3,23.43333,25.61667,28.36667,5.575,-1.03333,1
3,22.95,24.8,28.4,4.45,-0.09167,0
3,23.13333,25.59167,28.58333,3.125,0.53333,1
3,23.225,25.65833,28.675,3.025,1.51667,1
3,23.13333,25.8,28.81667,1.8,1.24167,1
3,23.05833,26.00833,28.93333,0.125,1.06667,1
3,23.05833,25.98333,29.00833,-0.45,0.99167,2
3,21.6,23.10833,28.71667,-0.9,1.08333,2
3,20.575,22.35833,28.26667,-1.1,1.325,2
3,20.08333,21.975,27.95833,-1,1.45,2
3,20.30833,22.9,27.78333,-0.9,1.48333,2
3,19.98333,21.9,27.69167,-1.25,1.40833,2
3,19.36667,21.475,27.43333,-1.7,1.29167,2
5,19.00833,21.15,27.075,-1.9,1.3,0
5,18.84167,20.925,26.81667,-1.9,1.33333,0
5,18.64167,20.725,26.58333,-1.8,1.375,0
5,18.55833,20.65833,26.40833,-1.75,1.475,0
5,18.43333,20.5,26.24167,-1.8,1.45,0
5,18.70833,21.25,26.18333,-1.85,1.1,0
5,21.625,24.44167,27.08333,-1.925,1.05,0
5,21.44167,24.2,27.40833,-2.05,1.11667,0
5,23.425,26.98333,28.21667,-1.6,1.38333,0
5,23.03333,25.65,28.55,-1.1,1.925,1
5,23,25.69167,28.73333,-0.525,2.10833,1
5,22.83333,25.38333,28.88333,0.05,1.95,1
5,23.09167,25.4,29.00833,1.05,2.46667,0
5,23.10833,25.70833,29.13333,1.55,2.5,1
5,22.86667,24.83333,29.225,0.875,2.35,1
5,23.05,25.875,29.28333,0.3,1.86667,1
5,22.75833,24.84167,29.375,-0.25,1.44167,1
5,23.15,25.89167,29.425,-0.35,1.38333,2
5,22.06667,23.55,29.225,-0.55,1.425,2
5,21.35,22.98333,28.925,-0.6,1.35,2
5,20.90833,22.625,28.66667,-0.5,1.50833,2
5,20.61667,22.4,28.44167,-0.475,1.70833,2
5,20.425,22.21667,28.3,-0.5,1.56667,2
5,20.04167,21.975,28.08333,-0.6,1.39167,2
1,19.73333,21.74167,27.81667,-0.8,0.74167,0
1,19.5,21.5,27.575,-0.65,0.73333,0
1,19.3,21.325,27.33333,-0.1,0.51667,0
1,19.1,21.13333,27.11667,-0.65,0.06667,0
1,18.91667,20.95,26.91667,-0.925,-0.21667,0
1,19.06667,21.625,26.73333,-2.15,-1.30833,0
1,21.725,24.60833,27.35833,-4.075,-2.48333,0
1,21.56667,24.3,27.65,-5.725,-3.54167,0
1,25.48333,30.18333,28.99167,-3.05,-3.29167,0
1,25.275,27.80833,29.58333,2.4,-1.9,1
1,25.01667,27.175,29.80833,4.125,-1.725,1
1,25,27.9,30.10833,2.75,-0.83333,1
1,25.05,27.39167,30.11667,3.475,-1.23333,0
1,25.09167,27.59167,30.14167,2.275,-1.66667,1
1,25,27.5,29.55833,0.075,-2.06667,1
1,25.00833,28.08333,29.39167,-3.525,-3.31667,1
1,25.125,29.025,29.61667,-7,-5.425,1
1,24.83333,28.35833,29.64167,-9.2,-7.25,2
1,22.05833,23.79167,28.66667,-11.225,-8.68333,2
1,20.21667,22.475,27.63333,-12.3,-9.59167,2
1,20.44167,23.79167,27.30833,-13,-10,2
1,20.20833,23.04167,27,-12.125,-9.83333,2
1,18.95,21.31667,26.30833,-11.85,-11.525,2
1,17.525,20.25833,25.46667,-13.475,-12.125,2
3,16.65833,19.40833,24.61667,-13.575,-13.70833,0
3,16.85833,20.39167,24.2,-14.6,-14.6,0
3,17.00833,20.29167,24.00833,-18.225,-16.13333,0
3,16.80833,20,23.8,-20.35,-18.05833,0
3,16.98333,20.66667,23.69167,-21.575,-18.53333,0
3,17.08333,20.775,23.63333,-22.225,-18.9,0
3,21.40833,27.34167,25.21667,-22.7,-18.5,0
3,21.71667,26.15833,25.95833,-22.8,-18.175,0
3,24.625,30.59167,27.54167,-19.075,-17.51667,0
3,24.93333,28.575,28.275,-12.15,-16.26667,1
3,24.73333,27.83333,28.575,-8.8,-15.19167,1
3,24.73333,27.5,28.58333,-7,-14.23333,1
3,24.71667,27.65,28.53333,-6.75,-13.36667,0
3,24.53333,27.275,28.51667,-9.325,-12.40833,1
3,24.70833,27.83333,28.53333,-10.95,-12.3,1
3,24.50833,28.14167,28.575,-12.7,-11.925,1
3,24.50833,28.81667,28.54167,-14.8,-12.20833,1
3,24.3,28.65,28.61667,-16.4,-12.38333,2
3,21.04167,22.94167,27.2,-17.3,-13.16667,2
3,20.175,23.875,26.25833,-17.675,-13.425,2
3,20.41667,24.425,26.04167,-18.125,-14.03333,2
3,20.40833,24.45833,25.86667,-17.775,-13.5,2
3,18.25,20.50833,24.83333,-17.7,-12.96667,2
3,16.8,20,23.775,-17.5,-12.38333,2
6,16.74167,19.75,23.375,-17.5,-12.175,0
6,17,20.425,23.14167,-17.3,-11.85,0
6,16.70833,19.39167,22.95,-17,-11.63333,0
6,16.96667,20.28333,22.80833,-16.5,-11.25,0
6,16.725,19.275,22.64167,-16.1,-10.98333,0
6,17.05,20.775,22.6,-15.475,-10.46667,0
6,21.45,26.89167,24.93333,-15.3,-10.25833,0
6,21.59167,26,25.55833,-14.5,-9.875,0
6,24.19167,29.84167,27.16667,-13.75,-9.38333,0
6,24.275,27.48333,27.85833,-9.225,-8.425,1
6,24.48333,26.95,28.125,0.2,-7.10833,1
6,24.18333,25.65833,28.25,2.45,-6.46667,1
6,24.39167,26.425,28.16667,0.975,-5.65,0
6,24.025,24.3,28.04167,1.175,-4.95833,1
6,24.36667,27.70833,28.33333,-3.725,-4.48333,1
6,23.95833,26.775,28.55833,-5.425,-4.51667,1
6,24.06667,27.8,28.50833,-6.975,-4.95833,1
6,23.70833,27.05,28.425,-7.675,-5.09167,2
6,21.675,23.275,27.44167,-8.15,-5.05,2
6,20.38333,22.25833,26.50833,-8.75,-5.275,2
6,20.26667,22.89167,26.175,-9.2,-5.56667,2
6,19.99167,21.94167,25.975,-9.925,-6.10909,2
6,19.44167,21.575,25.625,-10.625,-6.48333,2
6,18.93333,21.16667,25.26667,-10.8,-6.925,2
2,18.49167,20.79167,24.875,-11.25,-6.73333,0
2,18.125,20.49167,24.51667,-11.4,-6.71667,0
2,17.89167,20.33333,24.25833,-11.6,-7.06667,0
2,17.74167,20.125,23.98333,-11.6,-6.93333,0
2,17.65,20.04167,23.83333,-11.6,-7.08333,0
2,17.81667,20.70833,23.73333,-12.125,-7.53333,0
2,21.46667,25.40833,25.51667,-12.8,-7.86667,0
2,21.75833,25.69167,26.03333,-12.9,-7.98333,0
2,23.26667,26.09167,27.175,-7.675,-7.55833,0
2,23.225,24.76667,27.34167,1.525,-5.8,1
2,22.98333,23.85,27.35,6.75,-4.25833,1
2,23.24167,23.84167,27.36667,7.85,-3.3,1
2,24.00833,24.30833,27.68333,6.875,-2.86667,0
2,24.56667,24.44167,27.975,5.25,-2.825,1
2,24.91667,24.73333,28.21667,2.8,-3,1
2,24.9,24.76667,28.375,-0.625,-2.625,1
2,23.65833,24.49167,28.28333,-3.675,-3.23333,1
2,22.88333,25.125,28.14167,-5.275,-3.75833,2
2,21.625,23.43333,27.55,-5.5,-3.75,2
2,21.03333,22.88333,26.96667,-5.375,-3.65833,2
2,20.625,22.55,26.61667,-5.725,-3.55,2
2,20.375,22.31667,26.35833,-7.025,-4.41667,2
2,20.06667,22.10833,26.11667,-7.7,-5,2
2,19.675,21.81667,25.925,-7.35,-4.71667,2
4,19.36667,21.55833,25.625,-6.9,-4.3,0
4,19.19167,21.375,25.325,-6.95,-4.4,0
4,18.99167,21.19167,25.11667,-7.1,-4.3,0
4,18.85833,21.05833,24.93333,-6.7,-3.88333,0
4,18.83333,20.93333,24.775,-6,-3.45,0
4,18.96667,21.61667,24.64167,-5.65,-3.14167,0
4,21.29167,23.86667,25.74167,-5.45,-2.89167,0
4,21.40833,24.20833,26.06667,-4.975,-2.39167,0
4,23.21667,26.18333,27.2,-4.65,-2.30833,0
4,23.16667,25.63333,27.51667,-3.55,-1.35,1
4,22.96667,24.75,27.58333,-1.925,0.09167,1
4,22.99167,24.84167,27.65,0.025,1.44167,1
4,22.78333,24.375,27.675,0.7,2.525,0
4,22.98333,24.69167,27.925,0.825,2.825,1
4,23.01667,24.96667,27.99167,1.525,3.16667,1
4,22.95,24.75,27.85833,1.625,3.075,1
4,22.9,24.75,27.9,2.275,3.10833,1
4,22.99167,25.20833,28.05833,1.425,3.19167,2
4,22.125,23.78333,27.775,1.575,3.46667,2
4,21.525,23.29167,27.41667,1.7,3.68333,2
4,21.225,23.05,27.075,1.8,3.80833,2
4,21.04167,22.86667,26.85833,2.025,3.98333,2
4,20.80833,22.70833,26.75,2.1,3.94167,2
4,20.53333,22.475,26.54167,1.825,4.05833,2
7,20.35,22.3,26.35833,1.975,4.3,0
7,20.14167,22.14167,26.15833,2.05,4.20833,0
7,20.025,22.05,26.025,2.25,4.35833,0
7,19.975,21.925,25.925,2.4,4.625,0
7,19.88333,21.86667,25.84167,2.55,4.75,0
7,19.875,21.84167,25.7,2.7,4.80833,0
7,20.28333,22.125,25.84167,3.05,5.20833,0
7,20.36667,22.225,25.96667,3.65,5.13333,0
7,20.44167,22.25833,26.01667,2.85,5.075,0
7,20.825,22.55833,26.25,3.525,5.55833,1
7,21.18333,22.825,26.48333,4.35,5.88333,1
7,21.10833,22.74167,26.59167,3.95,5.99167,1
7,21.05,22.71667,26.58333,4.85,6.24167,0
7,21.03333,22.70833,26.54167,5.85,6.51667,1
7,20.95,22.525,26.53333,5.95,7.74167,1
7,20.825,22.40833,26.44167,6.275,8.125,1
7,20.64167,22.24167,26.35833,5.6,7.64167,1
7,20.425,22,26.19167,5.1,7,2
7,20.025,21.7,25.98333,4.15,6.325,2
7,19.65,21.375,25.725,3.925,5.86667,2
7,19.375,21.13333,25.425,3.3,5.36667,2
7,19.16667,20.825,25.14167,2.775,4.93333,2
7,18.95833,20.65833,24.95,2.4,4.375,2
7,18.5,20.24167,24.64167,2.55,4.34167,2
2,18.00833,19.79167,24.25,2.4,4.39167,0
2,17.55833,19.4,23.81667,2.375,3.85,0
2,17.24167,19.08333,23.43333,2.45,3.60833,0
2,17,18.85833,23.1,2.175,3.425,0
2,16.775,18.58333,22.86667,1.425,3.24167,0
2,16.69167,18.44167,22.71667,1.575,3.41667,0
2,17.41667,19.375,22.75,1.375,3.10833,0
2,18.24167,19.85,23.475,1.3,2.91667,0
2,17.675,18.98333,23.23333,1.375,3.31667,0
2,17.475,18.89167,23.125,1.85,4.04167,1
2,17.475,18.875,23.10833,2.95,4.66667,1
2,17.46667,18.81667,23.09167,3.225,4.79167,1
2,17.425,18.7,23.075,3.05,4.95,0
2,17.35,18.675,23.00833,3.3,4.95,1
2,17.51667,18.80833,23.06667,3.8,5.29167,1
2,17.85,19.10833,23.33333,3.475,5.10833,1
2,18.16667,19.20833,23.46667,2.25,4.975,1
2,18.24167,19.99167,23.55833,1.625,4.41667,2
2,19.1,20.59167,24.15,1.5,4.20833,2
2,19.23333,21.35833,24.375,1.025,3.56667,2
2,19.28333,21.00833,25.01667,0.5,3.44167,2
2,19.16667,20.85833,25.23333,0.95,3.36667,2
2,18.30833,19.40833,25.05833,0.85,3.43333,2
2,17.45833,18.78333,24.675,0.5,3.35833,2
5,16.88333,18.325,24.25,0.25,3.31667,0
5,16.59167,17.93333,23.825,-0.025,2.99167,0
5,16.39167,17.7,23.6,-0.1,3.05,0
5,16.725,18.8,23.54167,-0.7,2.325,0
5,16.59167,17.875,23.51667,-0.95,2.15,0
5,16.925,19.15,23.34167,-0.9,1.90833,0
5,21.41667,25.54167,25.24167,-0.95,1.65,0
5,21.38333,24.50833,25.91667,-0.15,1.76667,0
5,23.11667,25.9,27.1,1.375,2.9,0
5,22.95833,24.70833,27.45,3.95,4.66667,1
5,23,24.675,27.7,6.125,6.14167,1
5,23.03333,24.90833,27.91667,7,7.24167,1
5,22.98333,23.94167,29.04167,8.625,8.18333,0
5,22.85,24.00833,29.725,9.075,8.69167,1
5,22.95833,24.53333,29.73333,8.975,8.51667,1
5,23.05833,24.55833,29.025,8.825,8.21667,1
5,22.925,24.43333,28.98333,6.775,7.70833,1
5,23.21667,25.65,29.04167,6.3,7.58333,2
5,22.225,23.425,28.88333,6.325,7.59167,2
5,21.5,22.80833,28.51667,6.075,7.48333,2
5,21.1,22.50833,28.20833,5.3,7.34167,2
5,20.825,22.31667,28.03333,5.275,7.25833,2
5,20.65833,22.19167,27.85833,5.3,7.36667,2
5,20.44167,22.04167,27.73333,5.05,7.35,2
1,20.28333,21.90833,27.55,4.55,7.23333,0
1,20.14167,21.86667,27.425,4.375,7.16667,0
1,20.03333,21.775,27.26667,4.225,6.95833,0
1,19.925,21.68333,27.075,3.75,6.40833,0
1,19.80833,21.55833,26.9,2.75,5.89167,0
1,19.96667,22.225,26.8,2.475,5.4,0
1,21.525,23.275,27.375,2.15,5.45833,0
1,21.18333,23.39167,27.39167,2.15,5.21667,0
1,24.25833,27.7,28.525,2.775,4.70833,0
1,23.89167,25.625,28.98333,5.525,4.675,1
1,23.48333,25.09167,29.43333,6.3,4.63333,1
1,23.49167,25.075,30.08333,4.825,5.28333,1
1,23.66667,24.40833,30.49167,8.05,5.64167,0
1,24.1,24.4,30.94167,9.3,5.64167,1
1,24.78333,24.60833,31.36667,8.5,5.83333,1
1,25.575,25.23333,30.975,8.85,6.39167,1
1,25.34167,25.53333,29.93333,4.925,6.475,1
1,23.75833,24.825,29.26667,3.15,5.525,2
1,22.625,24.2,28.65833,2,4.925,2
1,21.89167,23.65833,28.15833,2.75,4.09167,2
1,21.45833,23.125,27.65,0.95,4.025,2
1,21.15833,22.925,27.26667,0.7,3.675,2
1,20.90833,22.69167,26.95833,0.55,3.39167,2
1,20.64167,22.50833,26.75833,0.5,3.33333,2
1,20.35,22.19167,26.48333,0.6,3.40833,0
1,20.075,21.98333,26.21667,0.5,3.40833,0
1,19.9,21.825,26.04167,0.375,3.3,0
1,19.69167,21.675,25.89167,0.325,3.23333,0
1,19.525,21.49167,25.69167,0.65,3.74167,0
1,19.45833,22.01667,25.475,0.375,3.28333,0
1,21.59167,24.35,26.25,0.025,2.90833,0
1,21.41667,24.275,26.5,0.05,2.65833,0
1,23.29167,26.55833,27.48333,0.275,2.48333,0
1,22.925,24.63333,27.575,2.475,2.375,1
1,23.20833,25.76667,27.75833,3.675,2.20833,1
1,23.13333,25.45833,27.8,1.15,2.175,1
1,22.93333,25.35833,28.04167,1.875,2.65,0
1,23.05833,24.79167,28.68333,4.775,3.28333,1
1,22.93333,24.60833,28.975,2.175,2.98333,1
1,22.89167,24.89167,29.15833,0.525,2.725,1
1,23.175,25.45833,29.275,-0.55,1.9,1
1,22.79167,24.78333,29.25833,-1.275,1.26667,2
1,21.68333,23.11667,28.96667,-2.325,0.24167,2
1,20.86667,22.55,28.61667,-2.9,-0.31667,2
1,20.43333,22.2,28.33333,-3.15,-0.45,2
1,20.13333,21.975,28.06667,-3.25,0.21667,2
1,19.9,21.80833,27.90833,-3.875,0,2
1,19.50833,21.525,27.68333,-4.55,-0.375,2
4,19.24167,21.28333,27.4,-4.45,-0.38333,0
4,18.95,21.06667,27.11667,-4.25,-0.21667,0
4,18.825,20.925,26.86667,-4.3,-0.50833,0
4,18.65,20.725,26.725,-4.6,-0.5,0
4,18.53333,20.66667,26.55833,-4.15,-0.18333,0
4,18.65,21.24167,26.4,-4.1,-0.2,0
4,21.50833,24.49167,27.20833,-3.25,-0.13333,0
4,21.41667,24.175,27.6,-3.925,-0.425,0
4,23.1,25.96667,28.40833,-3.625,-0.3,0
4,23.15,24.95,28.75,0.225,0.34167,1
4,22.99167,24.325,28.88333,4.375,1.43333,1
4,22.94167,24.65833,29.09167,2.325,1.45833,1
4,22.88333,24.59167,29.15,2.8,1.89167,0
4,23.14167,25.56667,29.3,2.05,1.975,1
4,22.775,25.14167,29.55,0.875,2.125,1
4,23.075,26.025,29.94167,-0.075,1.775,1
4,23.175,25.74167,29.825,-1,1.44167,1
4,23.04167,25.88333,29.65,-1.475,1.25,2
4,21.79167,23.28333,29.3,-1.75,1.125,2
4,20.875,22.53333,28.8,-2.25,0.8,2
4,20.41667,22.05833,28.4,-2.25,1.025,2
4,20.05,21.8,28.075,-2.25,1.11667,2
4,19.70833,21.49167,27.79167,-2.025,1.28333,2
4,19.375,21.24167,27.54167,-2.075,1.25833,2
6,19.08333,20.99167,27.24167,-2.1,1.18333,0
6,18.86667,20.78333,26.95833,-2.075,1.18333,0
6,18.70833,20.64167,26.73333,-1.85,1.3,0
6,18.49167,20.45833,26.54167,-1.65,1.44167,0
6,18.34167,20.20833,26.30833,-1.45,1.575,0
6,18.31667,20.69167,26.10833,-1.3,1.80833,0
6,21.475,24.45833,26.94167,-0.425,2.00833,0
6,22.11667,25.01667,27.575,-0.65,2.13333,0
6,22.9,25.5,28.31667,-0.4,2.41667,0
6,23.01667,25.5,28.71667,-0.025,2.775,1
6,23.05,25.375,28.91667,1.075,3.29167,1
6,22.75,24.35833,29,1.675,4.05833,1
6,23.03333,25.28333,29.01667,2.075,4.16667,0
6,22.775,24.2,28.96667,3.775,4.75,1
6,22.875,24.38333,29.025,3.9,5.13333,1
6,23.03333,24.56667,29.15833,2.8,4.925,1
6,22.95,25.06667,29.175,1.65,4.36667,1
6,22.88333,24.90833,29.23333,1.025,3.725,2
6,21.66667,22.98333,28.95833,0.125,3.34167,2
6,20.875,22.33333,28.60833,-1.1,2.66667,2
6,20.41667,21.98333,28.28333,-1.8,1.59167,2
6,20.09167,21.74167,28.04167,-1.875,1.39167,2
6,19.875,21.54167,27.84167,-1.2,2.2,2
6,19.55833,21.3,27.6,-1.15,1.91667,2
2,19.25,21.06667,27.36667,-1.65,1.90833,0
2,19.01667,20.85833,27.075,-2,1.00833,0
2,18.83333,20.675,26.85,-2.3,0.80833,0
2,18.61667,20.48333,26.64167,-2.7,0.13333,0
2,18.44167,20.35,26.43333,-2.925,0.76667,0
2,18.525,20.86667,26.225,-2.975,0.7,0
2,19.5,21.19167,26.525,-3.3,0.325,0
2,18.975,20.59167,26.475,-3.6,0.05833,0
2,18.725,20.41667,26.39167,-3.375,0.03333,0
2,18.66667,20.39167,26.35,1.35,0.53333,1
2,18.96667,20.4,26.38333,6.775,0.61667,1
2,19.33333,20.43333,26.40833,6.925,1.05833,1
2,19.9,20.59167,26.54167,7.85,1.075,0
2,20.34167,20.8,26.64167,5.725,0.94167,1
2,20.725,21.025,26.79167,5.775,1.15,1
2,21.175,21.25,26.90833,1.875,0.85,1
2,20.425,21.275,27.04167,-1.4,0.15833,1
2,19.5,20.84167,26.95833,-3.3,-0.81667,2
2,19,20.56667,26.8,-4.95,-1.50833,2
2,19.36667,21.475,26.8,-6.025,-2.275,2
2,19.3,21.475,26.75833,-6.525,-2.58333,2
2,19.25833,21.50833,26.71667,-6.2,-2.35,2
2,18.99167,20.69167,26.69167,-6.1,-2.23333,2
2,18.25,20.19167,26.425,-6.25,-2.33333,2
4,17.78333,19.76667,26.05833,-6.525,-2.63333,0
4,17.5,19.55,25.775,-6.9,-2.725,0
4,17.35833,19.53333,25.56667,-7.15,-2.925,0
4,17.26667,19.39167,25.40833,-7.35,-3.025,0
4,17.2,19.31667,25.25,-7.4,-3.03333,0
4,17.15833,19.23333,25.16667,-7.5,-3.16667,0
4,17.675,19.93333,25.18333,-7.575,-3.25,0
4,18.20833,20.16667,25.49167,-6.975,-3.125,0
4,17.68333,19.49167,25.39167,-6.15,-2.81667,0
4,17.45,19.35833,25.39167,-5.05,-2.11667,1
4,17.34167,19.225,25.275,-3.175,-1.03333,1
4,17.16667,18.95,25.18333,-2.275,-0.81667,1
4,17.00833,18.875,25.08333,-2.125,-0.675,0
4,17.025,19.025,25.03333,-2.4,-0.41667,1
4,17.25,19.34167,25.2,-2.25,-0.3,1
4,17.24167,19.11667,25.2,-2.05,-0.21667,1
4,17.2,19.09167,25.20833,-2.2,0.025,1
4,17.40833,19.8,25.26667,-2.25,0.35833,2
4,19.525,22.34167,26.03333,-2.15,0.38333,2
4,19.26667,21.50833,26.26667,-2,0.4,2
4,19.35833,22.26667,26.375,-2.55,0.13333,2
4,19.35833,21.61667,26.51667,-2.6,0.16667,2
4,18.75833,20.51667,26.41667,-2.65,0.2,2
4,17.95,19.95833,26.10833,-2.5,0.38333,2
7,17.49167,19.59167,25.76667,-2.45,0.65,0
7,17.30833,19.40833,25.48333,-2.225,0.7,0
7,17.21667,19.30833,25.35,-2.15,0.725,0
7,17.20833,19.28333,25.20833,-1.85,0.60833,0
7,17.225,19.26667,25.2,-3.4,-2.23333,0
7,17.45833,19.925,25.14167,-3.85,-2.25833,0
7,21.45,24.95833,26.28333,-3.425,-3.6,0
7,21.44167,24.46667,26.85833,-5.375,-5.225,0
7,23.1,26.36667,27.825,-6.8,-6.01667,0
7,23.01667,25.43333,28.23333,-6.675,-6.29167,1
7,24.15833,27.5,28.825,-4.8,-6.075,1
7,23.94167,26.11667,29.15833,-3.625,-5.825,1
7,24.01667,26.725,29.50833,-4.95,-5.725,0
7,24.04167,25.21667,29.65,-0.5,-6.475,1
7,24.15833,24.95,29.50833,-2.025,-6.24167,1
7,24.03333,25.63333,29.78333,-5.8,-6.85833,1
7,24.13333,26.58333,29.89167,-8.25,-7.95,1
7,23.775,26.54167,29.925,-10.05,-8.44167,2
7,21.91667,23.48333,29.425,-9.675,-8.79167,2
7,20.84167,22.53333,28.81667,-11.475,-9.21667,2
7,20.18333,22,28.3,-12.75,-10.25,2
7,20.325,22.79167,28.05,-13.825,-10.475,2
7,19.80833,21.70833,27.80833,-14.5,-10.83333,2
7,19.075,21.15833,27.4,-15.275,-11.55,2
3,18.425,20.575,26.80833,-16.3,-12.53333,0
3,17.89167,20.04167,26.26667,-17.3,-13.76667,0
3,17.49167,19.69167,25.86667,-18.325,-14.73333,0
3,17.25,19.49167,25.55,-19.3,-15.35833,0
3,17.09167,19.325,25.26667,-19.575,-15.78333,0
3,17.10833,19.81667,25.05,-19.9,-16.04167,0
3,21.30833,25.76667,26.18333,-20.3,-16.8,0
3,21.375,24.81667,26.81667,-20.4,-17.5,0
3,23.38333,26.91667,27.675,-14.1,-17.16667,0
3,23.15833,25.66667,27.94167,-8.125,-15.65,1
3,23.09167,25.05,28.625,-5.9,-14.8,1
3,23.36667,24.89167,29.09167,-2.125,-15.1,1
3,23.39167,23.80833,29.41667,-1.65,-14.175,0
3,23.8,23.75833,29.26667,-3.35,-13.625,1
3,24.08333,24.19167,28.66667,-5.525,-13.71667,1
3,24.05,24.43333,29,-7.1,-13.375,1
3,23.26667,24.41667,28.98333,-12.225,-13.95833,1
3,23.01667,25.85833,29.01667,-14.525,-14.63333,2
3,21.46667,23.00833,28.525,-16.4,-15.31667,2
3,20.41667,22.125,27.89167,-17.5,-15.31667,2
3,20.20833,22.60833,27.48333,-18.3,-15.66667,2
3,20.13333,22.625,27.26667,-18.9,-15.73333,2
3,19.625,21.49167,27.01667,-19.475,-16.05833,2
3,18.73333,20.8,26.475,-20.1,-16.70833,2
5,17.99167,20.18333,25.925,-20.8,-17,0
5,17.55833,19.78333,25.41667,-21.2,-17.51667,0
5,17.24167,19.50833,25.08333,-21.575,-18.04167,0
5,17.01667,19.3,24.80833,-22,-19.15,0
5,16.75833,19.05833,24.55,-22.6,-19.05833,0
5,16.79167,19.475,24.35,-22.6,-18.96667,0
5,21.19167,26.09167,25.70833,-22.6,-19.09167,0
5,21.88333,26.18333,26.56667,-22.125,-18.56667,0
5,23.10833,25.98333,27.48333,-14.85,-18.15833,0
5,23.19167,25.4,28.00833,-9.325,-16.7,1
5,23.49167,25.86667,28.35833,-4.55,-15.08333,1
5,23.05,24.08333,28.43333,-1.275,-12.79167,1
5,23.26667,24.81667,28.575,-3.55,-11.475,0
5,23.475,23.875,28.725,-2.575,-10.39167,1
5,23.09167,23.7,28.75,-6.05,-9.48333,1
5,23.175,24.8,28.86667,-6.1,-9.71667,1
5,23.16667,25.26667,29.075,-10.225,-10.11667,1
5,22.95833,25.65,29.225,-11.525,-10.85833,2
5,21.61667,23.33333,28.81667,-12,-10.475,2
5,20.69167,22.45,28.19167,-12.4,-10.75,2
5,20.05833,21.925,27.69167,-12.6,-10.575,2
5,20.35833,22.85,27.53333,-13.1,-10.40833,2
5,19.63333,21.56667,27.2,-13.725,-10.29167,2
5,18.95833,21.03333,26.775,-13.725,-10.85,2
1,18.45,20.58333,26.29167,-14,-10.9,0
1,17.99167,20.23333,25.88333,-14.4,-11.00833,0
1,17.78333,20,25.58333,-14.8,-11.81667,0
1,17.59167,19.83333,25.35,-15.9,-12.55833,0
1,17.38333,19.65,25.15833,-16.4,-13.1,0
1,17.425,20.16667,24.98333,-16.9,-12.79167,0
1,21.35833,25.44167,26.16667,-17.3,-13.88333,0
1,21.425,24.91667,26.75,-17.6,-14.475,0
1,24.20833,28.58333,27.98333,-15.175,-14.25,0
1,24.18333,26.59167,28.65,-7.975,-13.36667,1
1,24.05833,25.89167,29.075,-2.675,-12.28333,1
1,23.925,25.36667,29.29167,-2.725,-12.13333,1
1,23.225,24.1,29.125,-1.575,-11.71667,0
1,23.46667,23.99167,29.15,-1.7,-11.04167,1
1,23.875,23.75833,29.31667,-3.925,-10.675,1
1,23.6,23.675,29.58333,-5.425,-10.34167,1
1,23.09167,24.68333,28.79167,-10.1,-10.34167,1
1,23.125,25.8,28.7,-12.25,-11.725,2
1,21.54167,23.3,28.05833,-14.025,-12.41667,2
